date;SAM;SSM;İAAlış;İASatış;organizationShortName
2023-08-25 00:00:00;12166,0;0,0;0,0;19354,0;EÜAŞ
2023-08-25 01:00:00;11410,0;0,0;0,0;18077,0;EÜAŞ
2023-08-25 02:00:00;10873,0;0,0;0,0;17154,0;EÜAŞ
2023-08-25 03:00:00;10606,0;0,0;0,0;16517,0;EÜAŞ
2023-08-25 04:00:00;10192,0;0,0;0,0;15972,0;EÜAŞ
2023-08-25 05:00:00;9871,0;0,0;0,0;15409,0;EÜAŞ
2023-08-25 06:00:00;10640,0;0,0;0,0;15104,0;EÜAŞ
2023-08-25 07:00:00;11770,0;0,0;0,0;16418,0;EÜAŞ
2023-08-25 08:00:00;14578,0;934,0;0,0;19464,0;EÜAŞ
2023-08-25 09:00:00;16352,0;792,0;0,0;21786,0;EÜAŞ
2023-08-25 10:00:00;17140,0;812,0;0,0;22774,0;EÜAŞ
2023-08-25 11:00:00;17700,0;493,0;0,0;23766,0;EÜAŞ
2023-08-25 12:00:00;17254,0;259,0;0,0;23519,0;EÜAŞ
2023-08-25 13:00:00;17316,0;557,0;0,0;23236,0;EÜAŞ
2023-08-25 14:00:00;17872,0;795,0;0,0;24259,0;EÜAŞ
2023-08-25 15:00:00;17499,7;859,0;0,0;24174,0;EÜAŞ
2023-08-25 16:00:00;17208,1;925,0;0,0;23766,0;EÜAŞ
2023-08-25 17:00:00;15909,4;896,0;0,0;23044,0;EÜAŞ
2023-08-25 18:00:00;15157,6;943,0;0,0;22238,0;EÜAŞ
2023-08-25 19:00:00;14960,4;869,0;0,0;22655,0;EÜAŞ
2023-08-25 20:00:00;14643,0;813,0;0,0;23283,0;EÜAŞ
2023-08-25 21:00:00;14868,6;1137,0;0,0;22380,0;EÜAŞ
2023-08-25 22:00:00;13586,0;685,0;0,0;21472,0;EÜAŞ
2023-08-25 23:00:00;12828,0;742,0;0,0;20431,0;EÜAŞ
2023-08-26 00:00:00;12049,0;0,0;0,0;19219,0;EÜAŞ
2023-08-26 01:00:00;11409,0;0,0;0,0;18007,0;EÜAŞ
2023-08-26 02:00:00;10879,0;0,0;0,0;17106,0;EÜAŞ
2023-08-26 03:00:00;10567,0;0,0;0,0;16496,0;EÜAŞ
2023-08-26 04:00:00;10213,0;0,0;0,0;15919,0;EÜAŞ
2023-08-26 05:00:00;9917,0;0,0;0,0;15163,0;EÜAŞ
2023-08-26 06:00:00;10462,0;0,0;0,0;14888,0;EÜAŞ
2023-08-26 07:00:00;11068,0;0,0;0,0;15660,0;EÜAŞ
2023-08-26 08:00:00;13243,0;0,0;0,0;18092,0;EÜAŞ
2023-08-26 09:00:00;14801,0;0,0;0,0;20374,0;EÜAŞ
2023-08-26 10:00:00;15600,0;0,0;0,0;21592,0;EÜAŞ
2023-08-26 11:00:00;16089,0;0,0;0,0;22633,0;EÜAŞ
2023-08-26 12:00:00;15916,0;0,0;0,0;22659,0;EÜAŞ
2023-08-26 13:00:00;16120,0;0,0;0,0;22742,0;EÜAŞ
2023-08-26 14:00:00;16168,0;492,9;0,0;22877,0;EÜAŞ
2023-08-26 15:00:00;15995,0;674,1;0,0;22676,0;EÜAŞ
2023-08-26 16:00:00;15853,0;902,1;0,0;22305,0;EÜAŞ
2023-08-26 17:00:00;14923,0;1080,9;0,0;21506,0;EÜAŞ
2023-08-26 18:00:00;14583,7;1248,0;0,0;21116,0;EÜAŞ
2023-08-26 19:00:00;14378,9;1065,9;0,0;21921,0;EÜAŞ
2023-08-26 20:00:00;14401,4;1095,0;0,0;22617,0;EÜAŞ
2023-08-26 21:00:00;14317,2;1332,0;0,0;21729,0;EÜAŞ
2023-08-26 22:00:00;13139,0;801,9;0,0;20874,0;EÜAŞ
2023-08-26 23:00:00;12411,0;915,0;0,0;19954,0;EÜAŞ
2023-08-27 00:00:00;11587,0;0,0;0,0;18963,0;EÜAŞ
2023-08-27 01:00:00;11106,0;0,0;0,0;17850,0;EÜAŞ
2023-08-27 02:00:00;10565,0;0,0;0,0;16665,0;EÜAŞ
2023-08-27 03:00:00;10181,0;0,0;0,0;16012,0;EÜAŞ
2023-08-27 04:00:00;9772,0;0,0;0,0;15562,0;EÜAŞ
2023-08-27 05:00:00;9405,0;0,0;0,0;14676,0;EÜAŞ
2023-08-27 06:00:00;9959,0;0,0;0,0;14222,0;EÜAŞ
2023-08-27 07:00:00;10308,0;0,0;0,0;14615,0;EÜAŞ
2023-08-27 08:00:00;11667,0;0,0;0,0;16088,0;EÜAŞ
2023-08-27 09:00:00;12886,0;0,0;0,0;17421,0;EÜAŞ
2023-08-27 10:00:00;13701,0;0,0;0,0;18427,0;EÜAŞ
2023-08-27 11:00:00;14326,0;0,0;0,0;19776,0;EÜAŞ
2023-08-27 12:00:00;14562,0;0,0;0,0;20224,0;EÜAŞ
2023-08-27 13:00:00;14837,0;0,0;0,0;20624,0;EÜAŞ
2023-08-27 14:00:00;15008,0;0,0;0,0;21093,0;EÜAŞ
2023-08-27 15:00:00;15013,0;0,0;0,0;21233,0;EÜAŞ
2023-08-27 16:00:00;14935,0;136,0;0,0;20937,0;EÜAŞ
2023-08-27 17:00:00;14306,0;235,0;0,0;20758,0;EÜAŞ
2023-08-27 18:00:00;14062,0;351,0;0,0;20663,0;EÜAŞ
2023-08-27 19:00:00;14427,0;294,0;0,0;21731,0;EÜAŞ
2023-08-27 20:00:00;14963,0;355,0;0,0;22513,0;EÜAŞ
2023-08-27 21:00:00;14458,0;703,0;0,0;21803,0;EÜAŞ
2023-08-27 22:00:00;13081,0;0,0;0,0;21133,0;EÜAŞ
2023-08-27 23:00:00;12335,0;0,0;0,0;20002,0;EÜAŞ
2023-08-28 00:00:00;11510,0;0,0;0,0;18756,0;EÜAŞ
2023-08-28 01:00:00;10647,0;0,0;0,0;17381,0;EÜAŞ
2023-08-28 02:00:00;10077,0;0,0;0,0;16287,0;EÜAŞ
2023-08-28 03:00:00;9756,0;0,0;0,0;15866,0;EÜAŞ
2023-08-28 04:00:00;9257,0;0,0;0,0;15242,0;EÜAŞ
2023-08-28 05:00:00;8808,0;0,0;0,0;14709,0;EÜAŞ
2023-08-28 06:00:00;9805,0;0,0;0,0;14698,0;EÜAŞ
2023-08-28 07:00:00;10850,0;0,0;0,0;15961,0;EÜAŞ
2023-08-28 08:00:00;13457,0;293,0;0,0;19044,0;EÜAŞ
2023-08-28 09:00:00;15008,0;185,0;0,0;21259,0;EÜAŞ
2023-08-28 10:00:00;15799,0;173,0;0,0;22255,0;EÜAŞ
2023-08-28 11:00:00;16280,0;59,0;0,0;23245,0;EÜAŞ
2023-08-28 12:00:00;16281,0;44,0;0,0;23157,0;EÜAŞ
2023-08-28 13:00:00;16614,0;72,0;0,0;23471,0;EÜAŞ
2023-08-28 14:00:00;17023,0;200,0;0,0;24107,0;EÜAŞ
2023-08-28 15:00:00;16675,2;143,0;0,0;24207,0;EÜAŞ
2023-08-28 16:00:00;16452,0;427,0;0,0;24057,0;EÜAŞ
2023-08-28 17:00:00;14898,0;174,0;0,0;23330,0;EÜAŞ
2023-08-28 18:00:00;14019,1;297,0;0,0;22415,0;EÜAŞ
2023-08-28 19:00:00;13851,3;228,0;0,0;22846,0;EÜAŞ
2023-08-28 20:00:00;14030,9;277,0;0,0;23516,0;EÜAŞ
2023-08-28 21:00:00;14135,4;516,0;0,0;22665,0;EÜAŞ
2023-08-28 22:00:00;12999,0;0,0;0,0;21919,0;EÜAŞ
2023-08-28 23:00:00;12096,0;0,0;0,0;20614,0;EÜAŞ
2023-08-29 00:00:00;10679,0;0,0;0,0;18484,0;EÜAŞ
2023-08-29 01:00:00;9970,0;0,0;0,0;17040,0;EÜAŞ
2023-08-29 02:00:00;9712,0;0,0;0,0;16157,0;EÜAŞ
2023-08-29 03:00:00;9417,0;0,0;0,0;15720,0;EÜAŞ
2023-08-29 04:00:00;9202,0;0,0;0,0;15181,0;EÜAŞ
2023-08-29 05:00:00;9048,0;0,0;0,0;14775,0;EÜAŞ
2023-08-29 06:00:00;9801,0;0,0;0,0;14313,0;EÜAŞ
2023-08-29 07:00:00;10995,0;0,0;0,0;15825,0;EÜAŞ
2023-08-29 08:00:00;13509,0;269,0;0,0;18824,0;EÜAŞ
2023-08-29 09:00:00;15149,0;92,0;0,0;21197,0;EÜAŞ
2023-08-29 10:00:00;15843,0;207,0;0,0;21994,0;EÜAŞ
2023-08-29 11:00:00;16260,0;102,0;0,0;22851,0;EÜAŞ
2023-08-29 12:00:00;16016,0;44,0;0,0;22585,0;EÜAŞ
2023-08-29 13:00:00;16361,0;59,0;0,0;22929,0;EÜAŞ
2023-08-29 14:00:00;16089,4;137,0;0,0;23412,0;EÜAŞ
2023-08-29 15:00:00;15639,8;273,0;0,0;23323,0;EÜAŞ
2023-08-29 16:00:00;15499,0;501,0;0,0;23016,0;EÜAŞ
2023-08-29 17:00:00;14158,9;427,0;0,0;22448,0;EÜAŞ
2023-08-29 18:00:00;13316,9;504,0;0,0;21827,0;EÜAŞ
2023-08-29 19:00:00;13424,9;595,0;0,0;22520,0;EÜAŞ
2023-08-29 20:00:00;13142,5;455,0;0,0;22693,0;EÜAŞ
2023-08-29 21:00:00;13094,9;779,0;0,0;21649,0;EÜAŞ
2023-08-29 22:00:00;12498,0;261,0;0,0;20804,0;EÜAŞ
2023-08-29 23:00:00;11601,0;0,0;0,0;19630,0;EÜAŞ
2023-08-30 00:00:00;11125,0;0,0;0,0;18692,0;EÜAŞ
2023-08-30 01:00:00;10570,0;0,0;0,0;17285,0;EÜAŞ
2023-08-30 02:00:00;10198,0;0,0;0,0;16294,0;EÜAŞ
2023-08-30 03:00:00;9899,0;0,0;0,0;15600,0;EÜAŞ
2023-08-30 04:00:00;9452,0;0,0;0,0;15022,0;EÜAŞ
2023-08-30 05:00:00;9258,0;0,0;0,0;14505,0;EÜAŞ
2023-08-30 06:00:00;10161,0;0,0;0,0;14283,0;EÜAŞ
2023-08-30 07:00:00;10634,0;0,0;0,0;15220,0;EÜAŞ
2023-08-30 08:00:00;12648,0;0,0;0,0;18021,0;EÜAŞ
2023-08-30 09:00:00;14354,0;0,0;0,0;20486,0;EÜAŞ
2023-08-30 10:00:00;15340,0;0,0;0,0;21984,0;EÜAŞ
2023-08-30 11:00:00;15853,0;0,0;0,0;23088,0;EÜAŞ
2023-08-30 12:00:00;15323,0;0,0;0,0;22707,0;EÜAŞ
2023-08-30 13:00:00;15656,0;0,0;0,0;22933,0;EÜAŞ
2023-08-30 14:00:00;16031,0;0,0;0,0;23845,0;EÜAŞ
2023-08-30 15:00:00;15958,0;0,0;0,0;23671,0;EÜAŞ
2023-08-30 16:00:00;15841,0;0,0;0,0;23190,0;EÜAŞ
2023-08-30 17:00:00;14964,0;0,0;0,0;22524,0;EÜAŞ
2023-08-30 18:00:00;14531,3;175,0;0,0;21879,0;EÜAŞ
2023-08-30 19:00:00;14383,0;105,0;0,0;22560,0;EÜAŞ
2023-08-30 20:00:00;14150,0;67,0;0,0;22874,0;EÜAŞ
2023-08-30 21:00:00;14140,0;92,0;0,0;22080,0;EÜAŞ
2023-08-30 22:00:00;13027,0;0,0;0,0;21378,0;EÜAŞ
2023-08-30 23:00:00;12213,0;0,0;0,0;20250,0;EÜAŞ
2023-08-31 00:00:00;10647,0;0,0;0,0;18754,0;EÜAŞ
2023-08-31 01:00:00;9916,0;0,0;0,0;17317,0;EÜAŞ
2023-08-31 02:00:00;9474,0;0,0;0,0;16426,0;EÜAŞ
2023-08-31 03:00:00;9217,0;0,0;0,0;15729,0;EÜAŞ
2023-08-31 04:00:00;9049,0;0,0;0,0;15290,0;EÜAŞ
2023-08-31 05:00:00;9053,0;0,0;0,0;14916,0;EÜAŞ
2023-08-31 06:00:00;9978,0;0,0;0,0;14685,0;EÜAŞ
2023-08-31 07:00:00;11164,0;0,0;0,0;16062,0;EÜAŞ
2023-08-31 08:00:00;13860,0;0,0;0,0;19293,0;EÜAŞ
2023-08-31 09:00:00;15220,0;0,0;0,0;21335,0;EÜAŞ
2023-08-31 10:00:00;15811,0;0,0;0,0;22301,0;EÜAŞ
2023-08-31 11:00:00;16084,0;0,0;0,0;23080,0;EÜAŞ
2023-08-31 12:00:00;15596,0;0,0;0,0;22501,0;EÜAŞ
2023-08-31 13:00:00;15895,0;0,0;0,0;22837,0;EÜAŞ
2023-08-31 14:00:00;16042,6;0,0;0,0;23311,0;EÜAŞ
2023-08-31 15:00:00;15583,9;113,0;0,0;23257,0;EÜAŞ
2023-08-31 16:00:00;15374,9;173,0;0,0;22984,0;EÜAŞ
2023-08-31 17:00:00;14093,5;166,0;0,0;22441,0;EÜAŞ
2023-08-31 18:00:00;13401,5;387,0;0,0;21767,0;EÜAŞ
2023-08-31 19:00:00;13439,8;219,0;0,0;22621,0;EÜAŞ
2023-08-31 20:00:00;13216,2;96,0;0,0;22887,0;EÜAŞ
2023-08-31 21:00:00;13004,6;168,0;0,0;21910,0;EÜAŞ
2023-08-31 22:00:00;12128,0;0,0;0,0;20938,0;EÜAŞ
2023-08-31 23:00:00;11233,0;0,0;0,0;19662,0;EÜAŞ
2023-09-01 00:00:00;9377,0;0,0;0,0;17242,0;EÜAŞ
2023-09-01 01:00:00;8750,0;0,0;0,0;15921,0;EÜAŞ
2023-09-01 02:00:00;8491,0;0,0;0,0;15054,0;EÜAŞ
2023-09-01 03:00:00;8220,0;0,0;0,0;14505,0;EÜAŞ
2023-09-01 04:00:00;8077,0;0,0;0,0;14215,0;EÜAŞ
2023-09-01 05:00:00;8044,0;0,0;0,0;13856,0;EÜAŞ
2023-09-01 06:00:00;8885,0;0,0;0,0;13665,0;EÜAŞ
2023-09-01 07:00:00;9965,0;0,0;0,0;14845,0;EÜAŞ
2023-09-01 08:00:00;12261,0;0,0;0,0;17606,0;EÜAŞ
2023-09-01 09:00:00;13490,1;0,0;0,0;19531,0;EÜAŞ
2023-09-01 10:00:00;14106,2;0,0;0,0;20319,0;EÜAŞ
2023-09-01 11:00:00;14527,2;0,0;0,0;21149,0;EÜAŞ
2023-09-01 12:00:00;14051,0;0,0;0,0;20824,0;EÜAŞ
2023-09-01 13:00:00;14117,0;0,0;0,0;20719,0;EÜAŞ
2023-09-01 14:00:00;14413,5;73,0;0,0;21565,0;EÜAŞ
2023-09-01 15:00:00;14080,7;216,0;0,0;21424,0;EÜAŞ
2023-09-01 16:00:00;13903,5;194,0;0,0;21300,0;EÜAŞ
2023-09-01 17:00:00;12707,8;72,0;0,0;20921,0;EÜAŞ
2023-09-01 18:00:00;12145,7;214,0;0,0;20303,0;EÜAŞ
2023-09-01 19:00:00;12493,3;279,0;0,0;21038,0;EÜAŞ
2023-09-01 20:00:00;12411,3;156,0;0,0;21256,0;EÜAŞ
2023-09-01 21:00:00;12488,6;390,0;0,0;20300,0;EÜAŞ
2023-09-01 22:00:00;10940,0;0,0;0,0;19467,0;EÜAŞ
2023-09-01 23:00:00;10132,0;0,0;0,0;18412,0;EÜAŞ
2023-09-02 00:00:00;9659,0;0,0;0,0;17055,0;EÜAŞ
2023-09-02 01:00:00;9106,0;0,0;0,0;15834,0;EÜAŞ
2023-09-02 02:00:00;8686,0;0,0;0,0;14990,0;EÜAŞ
2023-09-02 03:00:00;8429,0;0,0;0,0;14448,0;EÜAŞ
2023-09-02 04:00:00;8280,0;0,0;0,0;13979,0;EÜAŞ
2023-09-02 05:00:00;8200,0;0,0;0,0;13602,0;EÜAŞ
2023-09-02 06:00:00;8767,0;0,0;0,0;13195,0;EÜAŞ
2023-09-02 07:00:00;9358,0;0,0;0,0;13809,0;EÜAŞ
2023-09-02 08:00:00;11358,0;0,0;0,0;16520,0;EÜAŞ
2023-09-02 09:00:00;12709,0;0,0;0,0;18418,0;EÜAŞ
2023-09-02 10:00:00;13406,0;0,0;0,0;19612,0;EÜAŞ
2023-09-02 11:00:00;13729,0;0,0;0,0;20408,0;EÜAŞ
2023-09-02 12:00:00;13497,0;0,0;0,0;20259,0;EÜAŞ
2023-09-02 13:00:00;13610,0;0,0;0,0;20489,0;EÜAŞ
2023-09-02 14:00:00;13776,0;0,0;0,0;20513,0;EÜAŞ
2023-09-02 15:00:00;13644,0;0,0;0,0;20297,0;EÜAŞ
2023-09-02 16:00:00;13494,0;0,0;0,0;19717,0;EÜAŞ
2023-09-02 17:00:00;12875,0;0,0;0,0;19479,0;EÜAŞ
2023-09-02 18:00:00;12972,0;0,0;0,0;19409,0;EÜAŞ
2023-09-02 19:00:00;13565,0;0,0;0,0;20454,0;EÜAŞ
2023-09-02 20:00:00;13376,0;0,0;0,0;20655,0;EÜAŞ
2023-09-02 21:00:00;12640,0;0,0;0,0;19717,0;EÜAŞ
2023-09-02 22:00:00;11125,0;0,0;0,0;19067,0;EÜAŞ
2023-09-02 23:00:00;10390,0;0,0;0,0;18100,0;EÜAŞ
2023-09-03 00:00:00;10088,0;0,0;0,0;16920,8;EÜAŞ
2023-09-03 01:00:00;9405,0;0,0;0,0;15614,4;EÜAŞ
2023-09-03 02:00:00;8965,0;0,0;0,0;14678,1;EÜAŞ
2023-09-03 03:00:00;8667,0;0,0;0,0;14184,5;EÜAŞ
2023-09-03 04:00:00;8506,0;0,0;0,0;13796,5;EÜAŞ
2023-09-03 05:00:00;8436,0;0,0;0,0;13339,5;EÜAŞ
2023-09-03 06:00:00;8908,0;0,0;0,0;13004,6;EÜAŞ
2023-09-03 07:00:00;9180,0;0,0;0,0;13153,2;EÜAŞ
2023-09-03 08:00:00;10420,0;0,0;0,0;14341,2;EÜAŞ
2023-09-03 09:00:00;11531,0;0,0;0,0;15844,3;EÜAŞ
2023-09-03 10:00:00;12357,0;0,0;0,0;16962,9;EÜAŞ
2023-09-03 11:00:00;12707,0;0,0;0,0;17970,5;EÜAŞ
2023-09-03 12:00:00;12737,0;0,0;0,0;18091,3;EÜAŞ
2023-09-03 13:00:00;12859,0;0,0;0,0;18337,5;EÜAŞ
2023-09-03 14:00:00;13043,0;0,0;0,0;18629,7;EÜAŞ
2023-09-03 15:00:00;13070,0;0,0;0,0;18484,3;EÜAŞ
2023-09-03 16:00:00;13032,0;0,0;0,0;18268,8;EÜAŞ
2023-09-03 17:00:00;12711,0;0,0;0,0;18148,2;EÜAŞ
2023-09-03 18:00:00;12948,0;0,0;0,0;18303,9;EÜAŞ
2023-09-03 19:00:00;13692,0;0,0;0,0;19707,1;EÜAŞ
2023-09-03 20:00:00;13621,0;0,0;0,0;20296,6;EÜAŞ
2023-09-03 21:00:00;12956,0;0,0;0,0;19566,7;EÜAŞ
2023-09-03 22:00:00;11398,0;0,0;0,0;18942,9;EÜAŞ
2023-09-03 23:00:00;10556,0;0,0;0,0;17898,0;EÜAŞ
2023-09-04 00:00:00;9522,0;0,0;0,0;16177,5;EÜAŞ
2023-09-04 01:00:00;8870,0;0,0;0,0;14951,5;EÜAŞ
2023-09-04 02:00:00;8456,0;0,0;0,0;14092,0;EÜAŞ
2023-09-04 03:00:00;8259,0;0,0;0,0;13576,8;EÜAŞ
2023-09-04 04:00:00;8143,0;0,0;0,0;13281,8;EÜAŞ
2023-09-04 05:00:00;8152,0;0,0;0,0;12994,0;EÜAŞ
2023-09-04 06:00:00;9002,0;0,0;0,0;12952,4;EÜAŞ
2023-09-04 07:00:00;10122,0;0,0;0,0;14276,0;EÜAŞ
2023-09-04 08:00:00;12514,0;713,0;0,0;17077,2;EÜAŞ
2023-09-04 09:00:00;13957,0;756,0;0,0;18952,5;EÜAŞ
2023-09-04 10:00:00;14570,0;623,0;0,0;19669,0;EÜAŞ
2023-09-04 11:00:00;14913,0;694,0;0,0;20297,5;EÜAŞ
2023-09-04 12:00:00;14533,0;807,0;0,0;19708,0;EÜAŞ
2023-09-04 13:00:00;14818,0;897,0;0,0;19882,5;EÜAŞ
2023-09-04 14:00:00;15113,0;713,0;0,0;20302,5;EÜAŞ
2023-09-04 15:00:00;15056,0;683,0;0,0;20373,0;EÜAŞ
2023-09-04 16:00:00;14856,0;758,0;0,0;20258,0;EÜAŞ
2023-09-04 17:00:00;13986,0;631,0;0,0;19903,5;EÜAŞ
2023-09-04 18:00:00;13562,0;693,0;0,0;19423,0;EÜAŞ
2023-09-04 19:00:00;13964,0;519,0;0,0;20365,0;EÜAŞ
2023-09-04 20:00:00;13689,0;450,0;0,0;20379,5;EÜAŞ
2023-09-04 21:00:00;12930,0;536,0;0,0;19555,5;EÜAŞ
2023-09-04 22:00:00;11324,0;285,0;0,0;18720,8;EÜAŞ
2023-09-04 23:00:00;10473,0;324,0;0,0;17379,0;EÜAŞ
2023-09-05 00:00:00;9373,0;0,0;0,0;15754,5;EÜAŞ
2023-09-05 01:00:00;8768,0;0,0;0,0;14696,5;EÜAŞ
2023-09-05 02:00:00;8399,0;0,0;0,0;14046,0;EÜAŞ
2023-09-05 03:00:00;8191,0;0,0;0,0;13705,0;EÜAŞ
2023-09-05 04:00:00;8061,0;0,0;0,0;13271,0;EÜAŞ
2023-09-05 05:00:00;8053,0;0,0;0,0;13053,5;EÜAŞ
2023-09-05 06:00:00;8944,0;0,0;0,0;13056,0;EÜAŞ
2023-09-05 07:00:00;9995,0;0,0;0,0;14224,0;EÜAŞ
2023-09-05 08:00:00;12295,0;364,0;0,0;16827,5;EÜAŞ
2023-09-05 09:00:00;13599,0;368,0;0,0;18687,5;EÜAŞ
2023-09-05 10:00:00;14172,0;685,0;0,0;18937,0;EÜAŞ
2023-09-05 11:00:00;14479,0;405,0;0,0;19613,0;EÜAŞ
2023-09-05 12:00:00;14102,0;415,0;0,0;18996,5;EÜAŞ
2023-09-05 13:00:00;14387,0;474,0;0,0;19194,5;EÜAŞ
2023-09-05 14:00:00;14673,0;838,0;0,0;19659,2;EÜAŞ
2023-09-05 15:00:00;14597,0;887,0;0,0;19531,5;EÜAŞ
2023-09-05 16:00:00;14389,0;799,0;0,0;19500,5;EÜAŞ
2023-09-05 17:00:00;13487,0;440,0;0,0;19266,0;EÜAŞ
2023-09-05 18:00:00;13167,0;406,0;0,0;18998,5;EÜAŞ
2023-09-05 19:00:00;13580,0;369,0;0,0;19973,5;EÜAŞ
2023-09-05 20:00:00;13301,0;440,0;0,0;20101,0;EÜAŞ
2023-09-05 21:00:00;12562,0;515,0;0,0;19302,4;EÜAŞ
2023-09-05 22:00:00;10936,0;250,0;0,0;18398,5;EÜAŞ
2023-09-05 23:00:00;10119,0;252,0;0,0;17217,0;EÜAŞ
2023-09-06 00:00:00;9507,0;0,0;0,0;15875,5;EÜAŞ
2023-09-06 01:00:00;8878,0;0,0;0,0;14862,5;EÜAŞ
2023-09-06 02:00:00;8468,0;0,0;0,0;14124,5;EÜAŞ
2023-09-06 03:00:00;8274,0;0,0;0,0;13843,5;EÜAŞ
2023-09-06 04:00:00;8135,0;0,0;0,0;13409,4;EÜAŞ
2023-09-06 05:00:00;8106,0;0,0;0,0;13151,5;EÜAŞ
2023-09-06 06:00:00;8927,0;0,0;0,0;13060,0;EÜAŞ
2023-09-06 07:00:00;9969,0;0,0;0,0;14409,5;EÜAŞ
2023-09-06 08:00:00;12406,0;260,0;0,0;17139,5;EÜAŞ
2023-09-06 09:00:00;13781,0;178,0;0,0;18840,5;EÜAŞ
2023-09-06 10:00:00;14375,0;333,0;0,0;19136,0;EÜAŞ
2023-09-06 11:00:00;14739,0;321,0;0,0;19698,3;EÜAŞ
2023-09-06 12:00:00;14367,0;316,0;0,0;19110,3;EÜAŞ
2023-09-06 13:00:00;14637,0;373,0;0,0;19286,0;EÜAŞ
2023-09-06 14:00:00;14883,0;456,0;0,0;19856,5;EÜAŞ
2023-09-06 15:00:00;14796,0;479,0;0,0;19690,0;EÜAŞ
2023-09-06 16:00:00;14562,0;435,0;0,0;19521,0;EÜAŞ
2023-09-06 17:00:00;13546,0;597,0;0,0;19302,3;EÜAŞ
2023-09-06 18:00:00;13232,0;798,0;0,0;19143,0;EÜAŞ
2023-09-06 19:00:00;13668,0;647,0;0,0;20079,5;EÜAŞ
2023-09-06 20:00:00;13424,0;639,0;0,0;20134,5;EÜAŞ
2023-09-06 21:00:00;12681,0;849,0;0,0;19199,0;EÜAŞ
2023-09-06 22:00:00;11065,0;613,0;0,0;18184,4;EÜAŞ
2023-09-06 23:00:00;10240,0;552,0;0,0;17010,5;EÜAŞ
2023-09-07 00:00:00;9361,0;0,0;0,0;15328,0;EÜAŞ
2023-09-07 01:00:00;8740,0;0,0;0,0;14299,5;EÜAŞ
2023-09-07 02:00:00;8342,0;0,0;0,0;13743,5;EÜAŞ
2023-09-07 03:00:00;8107,0;0,0;0,0;13361,3;EÜAŞ
2023-09-07 04:00:00;7962,0;0,0;0,0;13118,0;EÜAŞ
2023-09-07 05:00:00;7961,0;0,0;0,0;12924,5;EÜAŞ
2023-09-07 06:00:00;8829,0;0,0;0,0;13013,9;EÜAŞ
2023-09-07 07:00:00;9850,0;0,0;0,0;14106,8;EÜAŞ
2023-09-07 08:00:00;12209,0;356,0;0,0;16846,5;EÜAŞ
2023-09-07 09:00:00;13531,0;417,0;0,0;18427,0;EÜAŞ
2023-09-07 10:00:00;14032,0;1179,0;0,0;18577,5;EÜAŞ
2023-09-07 11:00:00;14290,0;1068,0;0,0;19237,0;EÜAŞ
2023-09-07 12:00:00;13854,0;754,0;0,0;18584,9;EÜAŞ
2023-09-07 13:00:00;14123,0;468,0;0,0;18634,5;EÜAŞ
2023-09-07 14:00:00;14340,0;721,0;0,0;19299,5;EÜAŞ
2023-09-07 15:00:00;14313,0;692,0;0,0;19288,5;EÜAŞ
2023-09-07 16:00:00;14136,0;835,0;0,0;19082,5;EÜAŞ
2023-09-07 17:00:00;13246,0;675,0;0,0;18753,5;EÜAŞ
2023-09-07 18:00:00;12984,0;734,0;0,0;18628,0;EÜAŞ
2023-09-07 19:00:00;13364,0;496,0;0,0;19752,0;EÜAŞ
2023-09-07 20:00:00;13126,0;602,0;0,0;19738,0;EÜAŞ
2023-09-07 21:00:00;12390,0;890,0;0,0;18738,0;EÜAŞ
2023-09-07 22:00:00;10785,0;390,0;0,0;17855,0;EÜAŞ
2023-09-07 23:00:00;9991,0;392,0;0,0;16781,0;EÜAŞ
2023-09-08 00:00:00;9375,0;0,0;0,0;15303,0;EÜAŞ
2023-09-08 01:00:00;8759,0;0,0;0,0;14375,0;EÜAŞ
2023-09-08 02:00:00;8360,0;0,0;0,0;13585,0;EÜAŞ
2023-09-08 03:00:00;8093,0;0,0;0,0;13216,5;EÜAŞ
2023-09-08 04:00:00;7956,0;0,0;0,0;12947,0;EÜAŞ
2023-09-08 05:00:00;7936,0;0,0;0,0;12684,0;EÜAŞ
2023-09-08 06:00:00;8784,0;0,0;0,0;12854,0;EÜAŞ
2023-09-08 07:00:00;9796,0;0,0;0,0;13941,5;EÜAŞ
2023-09-08 08:00:00;12113,0;428,0;0,0;16697,0;EÜAŞ
2023-09-08 09:00:00;13483,0;512,0;0,0;18148,5;EÜAŞ
2023-09-08 10:00:00;14014,0;592,0;0,0;18685,5;EÜAŞ
2023-09-08 11:00:00;14322,0;507,0;0,0;19183,0;EÜAŞ
2023-09-08 12:00:00;13830,0;727,0;0,0;18313,0;EÜAŞ
2023-09-08 13:00:00;13909,0;914,0;0,0;18172,5;EÜAŞ
2023-09-08 14:00:00;14423,0;846,0;0,0;19408,0;EÜAŞ
2023-09-08 15:00:00;14362,0;923,0;0,0;19265,0;EÜAŞ
2023-09-08 16:00:00;14207,0;894,0;0,0;19149,0;EÜAŞ
2023-09-08 17:00:00;13335,0;810,0;0,0;18838,0;EÜAŞ
2023-09-08 18:00:00;13043,0;933,0;0,0;18699,5;EÜAŞ
2023-09-08 19:00:00;13455,0;964,0;0,0;19663,5;EÜAŞ
2023-09-08 20:00:00;13233,0;1078,0;0,0;19558,0;EÜAŞ
2023-09-08 21:00:00;12508,0;1131,0;0,0;18634,0;EÜAŞ
