date;saat;toplam;dogalgaz;ruzgar;linyit;tasKomur;ithalKomur;fuelOil;jeotermal;barajli;nafta;biokutle;akarsu;diger;organizationETSOCode;organizationName;KuruluGuc;organizationId;organizationShortName;shortdate;İAAlış;İASatış;SAM;SSM;Kudüp;Gercekzaman;talimat;gip;mcp;smp
2023-07-11 00:00:00;00:00;6264,2;699,0;0,68;695,0;0;0,0;0;0,0;4860,0;0;0;9,52;0;40X000000000195P;ELEKTRİK ÜRETİM A.Ş.;22718,349999999995;195;EÜAŞ;2023-07-11;0,0;7349,5;1054,0;0,0;6569,2;6247,82;-321,3800000000001;305,0;2039,0;2039,0
2023-07-11 01:00:00;01:00;5314,2;698,0;0,68;697,0;0;0,0;0;0,0;3909,0;0;0;9,52;0;40X000000000195P;ELEKTRİK ÜRETİM A.Ş.;22718,349999999995;195;EÜAŞ;2023-07-11;0,0;6404,3;1058,0;0,0;5314,2;5361,13;46,93000000000029;0,0;1895,0;1948,0
2023-07-11 02:00:00;02:00;4680,76;701,0;0,24;697,0;0;0,0;0;0,0;3273,0;0;0;9,52;0;40X000000000195P;ELEKTRİK ÜRETİM A.Ş.;22718,349999999995;195;EÜAŞ;2023-07-11;0,0;5791,1;1064,0;0,0;4680,76;4753,75;72,98999999999978;0,0;1999,99;1999,99
2023-07-11 03:00:00;03:00;4314,62;700,0;0,1;697,0;0;0,0;0;0,0;2908,0;0;0;9,52;0;40X000000000195P;ELEKTRİK ÜRETİM A.Ş.;22718,349999999995;195;EÜAŞ;2023-07-11;0,0;5428,0;1065,0;0,0;4314,62;4446,83;132,21000000000004;0,0;1948,24;1948,24
2023-07-11 04:00:00;04:00;4191,62;700,0;0,1;697,0;0;0,0;0;0,0;2785,0;0;0;9,52;0;40X000000000195P;ELEKTRİK ÜRETİM A.Ş.;22718,349999999995;195;EÜAŞ;2023-07-11;0,0;5305,8;1067,0;0,0;4421,62;4313,75;-107,86999999999989;230,0;1840,0;1551,0
2023-07-11 05:00:00;05:00;3558,62;667,0;0,1;697,0;0;0,0;0;0,0;2185,0;0;0;9,52;0;40X000000000195P;ELEKTRİK ÜRETİM A.Ş.;22718,349999999995;195;EÜAŞ;2023-07-11;0,0;4629,4;1022,0;0,0;3788,62;3644,3399999999997;-144,2800000000002;230,0;1592,97;1660,0
2023-07-11 06:00:00;06:00;2758,62;605,0;0,1;697,0;0;0,0;0;0,0;1447,0;0;0;9,52;0;40X000000000195P;ELEKTRİK ÜRETİM A.Ş.;22718,349999999995;195;EÜAŞ;2023-07-11;0,0;3502,3;680,0;0,0;2988,62;2973,72;-14,900000000000091;230,0;1592,98;1592,98
2023-07-11 07:00:00;07:00;3329,52;668,0;0,0;795,0;0;0,0;0;0,0;1857,0;0;0;9,52;0;40X000000000195P;ELEKTRİK ÜRETİM A.Ş.;22718,349999999995;195;EÜAŞ;2023-07-11;0,0;4062,8;774,0;0,0;3459,52;3431,61;-27,909999999999854;130,0;1249,99;1249,99
2023-07-11 08:00:00;08:00;3896,62;695,0;0,1;821,0;0;0,0;0;0,0;2371,0;0;0;9,52;0;40X000000000195P;ELEKTRİK ÜRETİM A.Ş.;22718,349999999995;195;EÜAŞ;2023-07-11;0,0;4830,3;1009,0;0,0;3996,62;4062,62;66,0;100,0;2032,23;2131,23
2023-07-11 09:00:00;09:00;4695,62;693,0;0,1;916,0;0;0,0;0;0,0;3077,0;0;0;9,52;0;40X000000000195P;ELEKTRİK ÜRETİM A.Ş.;22718,349999999995;195;EÜAŞ;2023-07-11;0,0;5466,3;1030,0;0,0;4695,62;4760,68;65,0600000000004;0,0;2198,97;2300,0
2023-07-11 10:00:00;10:00;5006,62;691,0;0,1;914,0;0;0,0;0;0,0;3392,0;0;0;9,52;0;40X000000000195P;ELEKTRİK ÜRETİM A.Ş.;22718,349999999995;195;EÜAŞ;2023-07-11;0,0;5757,9;1018,0;0,0;5006,62;5157,44;150,8199999999997;0,0;1948,99;2148,99
2023-07-11 11:00:00;11:00;5751,52;687,0;0,0;845,0;0;0,0;0;0,0;4210,0;0;0;9,52;0;40X000000000195P;ELEKTRİK ÜRETİM A.Ş.;22718,349999999995;195;EÜAŞ;2023-07-11;0,0;6547,3;1007,0;0,0;5811,52;6207,639999999999;396,119999999999;60,0;1699,99;1950,0
2023-07-11 12:00:00;12:00;5734,62;688,0;0,0;843,0;0;0,0;0;0,0;4195,0;0;0;8,62;0;40X000000000195P;ELEKTRİK ÜRETİM A.Ş.;22718,349999999995;195;EÜAŞ;2023-07-11;0,0;6531,8;1009,0;0,0;5795,52;6245,21;449,6899999999996;60,900000000000546;1549,5;1549,5
2023-07-11 13:00:00;13:00;5677,62;686,0;0,1;841,0;0;0,0;0;0,0;4141,0;0;0;9,52;0;40X000000000195P;ELEKTRİK ÜRETİM A.Ş.;22718,349999999995;195;EÜAŞ;2023-07-11;0,0;6480,7;996,0;0,0;5737,62;6296,64;559,0200000000004;60,0;1592,98;1895,0
2023-07-11 14:00:00;14:00;6047,76;686,0;0,24;839,0;0;0,0;0;0,0;4513,0;0;0;9,52;0;40X000000000195P;ELEKTRİK ÜRETİM A.Ş.;22718,349999999995;195;EÜAŞ;2023-07-11;0,0;6836,8;997,0;0,0;6047,76;6595,35;547,5900000000001;0,0;2027,76;2227,76
2023-07-11 15:00:00;15:00;6106,06;683,0;0,54;839,0;0;0,0;0;0,0;4574,0;0;0;9,52;0;40X000000000195P;ELEKTRİK ÜRETİM A.Ş.;22718,349999999995;195;EÜAŞ;2023-07-11;0,0;6824,2;988,0;0,0;6106,06;6647,2300000000005;541,1700000000001;0,0;2039,0;2039,0
2023-07-11 16:00:00;16:00;6076,56;683,0;1,04;899,0;0;0,0;0;0,0;4484,0;0;0;9,52;0;40X000000000195P;ELEKTRİK ÜRETİM A.Ş.;22718,349999999995;195;EÜAŞ;2023-07-11;0,0;6771,2;941,0;0,0;6114,56;6645,24;530,6799999999994;38,0;2255,75;2255,75
2023-07-11 17:00:00;17:00;6368,8;683,0;1,28;890,0;0;0,0;0;0,0;4785,0;0;0;9,52;0;40X000000000195P;ELEKTRİK ÜRETİM A.Ş.;22718,349999999995;195;EÜAŞ;2023-07-11;0,0;7138,1;993,0;0,0;6420,8;6785,67;364,8699999999999;52,0;2325,87;2325,87
2023-07-11 18:00:00;18:00;6579,25;682,0;1,73;910,0;0;0,0;0;0,0;4976,0;0;0;9,52;0;40X000000000195P;ELEKTRİK ÜRETİM A.Ş.;22718,349999999995;195;EÜAŞ;2023-07-11;0,0;7013,0;995,0;285,0;6579,25;6896,16;316,90999999999985;0,0;2250,01;2250,01
2023-07-11 19:00:00;19:00;7111,65;686,0;3,13;898,0;0;0,0;0;0,0;5515,0;0;0;9,52;0;40X000000000195P;ELEKTRİK ÜRETİM A.Ş.;22718,349999999995;195;EÜAŞ;2023-07-11;0,0;7038,2;1006,0;823,0;7129,65;7279,86;150,21000000000004;18,0;2390,0;2390,0
2023-07-11 20:00:00;20:00;7804,65;686,0;3,13;902,0;0;0,0;0;0,0;6204,0;0;0;9,52;0;40X000000000195P;ELEKTRİK ÜRETİM A.Ş.;22718,349999999995;195;EÜAŞ;2023-07-11;0,0;7752,3;1008,0;800,0;7822,65;7768,05;-54,599999999999454;18,0;2348,98;2348,98
2023-07-11 21:00:00;21:00;7813,65;690,0;3,13;907,0;0;0,0;0;0,0;6204,0;0;0;9,52;0;40X000000000195P;ELEKTRİK ÜRETİM A.Ş.;22718,349999999995;195;EÜAŞ;2023-07-11;0,0;8086,0;1013,0;482,0;7828,65;7798,87;-29,779999999999745;15,0;2349,99;2399,99
2023-07-11 22:00:00;22:00;8031,45;691,0;1,93;902,0;0;0,0;0;0,0;6427,0;0;0;9,52;0;40X000000000195P;ELEKTRİK ÜRETİM A.Ş.;22718,349999999995;195;EÜAŞ;2023-07-11;0,0;8883,1;1030,0;0,0;8126,45;7878,13;-248,3199999999997;95,0;2035,0;2035,0
2023-07-11 23:00:00;23:00;7679,8;693,0;1,28;904,0;0;0,0;0;0,0;6072,0;0;0;9,52;0;40X000000000195P;ELEKTRİK ÜRETİM A.Ş.;22718,349999999995;195;EÜAŞ;2023-07-11;0,0;8559,0;1040,0;0,0;7679,8;7879,9;200,09999999999945;0,0;1807,98;1807,98
2023-07-11 00:00:00;00:00;1100,96;551,14;104,7;385,0;0;0,0;0;0,0;15,81;0;0;44,31;0;40X000000000282U;ENERJİSA ENERJİ ÜRETİM A.Ş.;3182,1180000000004;282;Enerjisa;2023-07-11;0,0;547,9;38,3;551,1;1042,76;1153,75;110,99000000000001;-58,200000000000045;2039,0;2039,0
2023-07-11 01:00:00;01:00;1095,45;551,83;103,1;385,0;0;0,0;0;0,0;15,81;0;0;39,71;0;40X000000000282U;ENERJİSA ENERJİ ÜRETİM A.Ş.;3182,1180000000004;282;Enerjisa;2023-07-11;0,0;553,6;50,7;551,8;1036,45;1158,47;122,01999999999998;-59,0;1895,0;1948,0
2023-07-11 02:00:00;02:00;806,43;236,72;102,6;386,0;0;0,0;0;0,0;15,81;0;0;65,3;0;40X000000000282U;ENERJİSA ENERJİ ÜRETİM A.Ş.;3182,1180000000004;282;Enerjisa;2023-07-11;0,0;553,3;55,8;200,0;747,63;842,6;94,97000000000003;-58,799999999999955;1999,99;1999,99
2023-07-11 03:00:00;03:00;631,41;0,0;101,3;389,0;0;0,0;0;0,0;75,81;0;0;65,3;0;40X000000000282U;ENERJİSA ENERJİ ÜRETİM A.Ş.;3182,1180000000004;282;Enerjisa;2023-07-11;0,0;543,1;0,0;76,0;573,61;640,3;66,68999999999994;-57,799999999999955;1948,24;1948,24
2023-07-11 04:00:00;04:00;570,74;0,0;99,7;390,0;0;0,0;0;0,0;15,81;0;0;65,23;0;40X000000000282U;ENERJİSA ENERJİ ÜRETİM A.Ş.;3182,1180000000004;282;Enerjisa;2023-07-11;0,0;541,5;36,2;0,0;514,04;581,73;67,69000000000005;-56,700000000000045;1840,0;1551,0
2023-07-11 05:00:00;05:00;540,49;0,0;98,52;391,0;0;0,0;0;0,0;15,81;0;0;35,16;0;40X000000000282U;ENERJİSA ENERJİ ÜRETİM A.Ş.;3182,1180000000004;282;Enerjisa;2023-07-11;0,0;544,0;43,7;0,0;477,97;636,36;158,39;-62,51999999999998;1592,97;1660,0
2023-07-11 06:00:00;06:00;541,04;0,0;99,28;391,0;0;0,0;0;0,0;15,81;0;0;34,95;0;40X000000000282U;ENERJİSA ENERJİ ÜRETİM A.Ş.;3182,1180000000004;282;Enerjisa;2023-07-11;0,0;537,7;38,0;0,0;477,65999999999997;614,51;136,85000000000002;-63,379999999999995;1592,98;1592,98
2023-07-11 07:00:00;07:00;654,83;0,0;100,0;390,0;0;0,0;0;0,0;125,81;0;0;39,02;0;40X000000000282U;ENERJİSA ENERJİ ÜRETİM A.Ş.;3182,1180000000004;282;Enerjisa;2023-07-11;0,0;527,7;0,0;166,2;590,53;649,46;58,930000000000064;-64,30000000000007;1249,99;1249,99
2023-07-11 08:00:00;08:00;908,85;232,0;102,65;387,0;0;0,0;0;0,0;125,81;0;0;61,39;0;40X000000000282U;ENERJİSA ENERJİ ÜRETİM A.Ş.;3182,1180000000004;282;Enerjisa;2023-07-11;0,0;518,2;0,0;299,7;842,2;965,14;122,93999999999994;-66,64999999999998;2032,23;2131,23
2023-07-11 09:00:00;09:00;1234,55;547,78;105,98;385,0;0;0,0;0;0,0;125,81;0;0;69,98;0;40X000000000282U;ENERJİSA ENERJİ ÜRETİM A.Ş.;3182,1180000000004;282;Enerjisa;2023-07-11;0,0;509,9;0,0;733,3;1165,57;1314,38;148,81000000000017;-68,98000000000002;2198,97;2300,0
2023-07-11 10:00:00;10:00;1061,54;475,99;108,44;384,0;0;0,0;0;0,0;53,81;0;0;39,3;0;40X000000000282U;ENERJİSA ENERJİ ÜRETİM A.Ş.;3182,1180000000004;282;Enerjisa;2023-07-11;0,0;503,5;0,0;533,0;991,8;1091,5800000000002;99,7800000000002;-69,74000000000001;1948,99;2148,99
2023-07-11 11:00:00;11:00;988,9;413,66;112,13;382,0;0;0,0;0;0,0;15,81;0;0;65,3;0;40X000000000282U;ENERJİSA ENERJİ ÜRETİM A.Ş.;3182,1180000000004;282;Enerjisa;2023-07-11;0,0;506,7;0,0;420,2;918,5699999999999;1013,4100000000001;94,84000000000015;-70,33000000000004;1699,99;1950,0
2023-07-11 12:00:00;12:00;968,22;385,58;120,53;381,0;0;0,0;0;0,0;15,81;0;0;65,3;0;40X000000000282U;ENERJİSA ENERJİ ÜRETİM A.Ş.;3182,1180000000004;282;Enerjisa;2023-07-11;0,0;504,5;0,0;238,8;897,49;1003,76;106,26999999999998;-70,73000000000002;1549,5;1549,5
2023-07-11 13:00:00;13:00;1069,08;485,58;123,39;379,0;0;0,0;0;0,0;15,81;0;0;65,3;0;40X000000000282U;ENERJİSA ENERJİ ÜRETİM A.Ş.;3182,1180000000004;282;Enerjisa;2023-07-11;0,0;515,2;0,0;238,9;999,12;1115,43;116,31000000000006;-69,95999999999992;1592,98;1895,0
2023-07-11 14:00:00;14:00;1545,29;949,55;129,63;385,0;0;0,0;0;0,0;15,81;0;0;65,3;0;40X000000000282U;ENERJİSA ENERJİ ÜRETİM A.Ş.;3182,1180000000004;282;Enerjisa;2023-07-11;0,0;509,4;0,0;688,9;1475,54;1549,3200000000002;73,7800000000002;-69,75;2027,76;2227,76
2023-07-11 15:00:00;15:00;1560,87;948,36;145,47;386,0;0;0,0;0;0,0;15,81;0;0;65,23;0;40X000000000282U;ENERJİSA ENERJİ ÜRETİM A.Ş.;3182,1180000000004;282;Enerjisa;2023-07-11;0,0;506,2;0,0;637,7;1492,0900000000001;1445,99;-46,100000000000136;-68,77999999999975;2039,0;2039,0
2023-07-11 16:00:00;16:00;1667,82;948,07;141,26;387,0;0;0,0;0;0,0;125,81;0;0;65,68;0;40X000000000282U;ENERJİSA ENERJİ ÜRETİM A.Ş.;3182,1180000000004;282;Enerjisa;2023-07-11;0,0;501,9;0,0;751,3;1600,76;1660,8200000000002;60,06000000000017;-67,05999999999995;2255,75;2255,75
2023-07-11 17:00:00;17:00;1673,93;947,48;146,34;389,0;0;0,0;0;0,0;125,81;0;0;65,3;0;40X000000000282U;ENERJİSA ENERJİ ÜRETİM A.Ş.;3182,1180000000004;282;Enerjisa;2023-07-11;0,0;501,0;0,0;752,7;1609,0900000000001;1646,4;37,309999999999945;-64,83999999999992;2325,87;2325,87
2023-07-11 18:00:00;18:00;1657,55;947,48;133,96;389,0;0;0,0;0;0,0;125,81;0;0;61,3;0;40X000000000282U;ENERJİSA ENERJİ ÜRETİM A.Ş.;3182,1180000000004;282;Enerjisa;2023-07-11;0,0;516,5;0,0;1074,0;1596,5900000000001;1677,43;80,83999999999992;-60,95999999999981;2250,01;2250,01
2023-07-11 19:00:00;19:00;1637,7;950,24;111,5;389,0;0;0,0;0;0,0;125,81;0;0;61,15;0;40X000000000282U;ENERJİSA ENERJİ ÜRETİM A.Ş.;3182,1180000000004;282;Enerjisa;2023-07-11;0,0;517,0;0,0;1060,8;1581,9;1713,3899999999999;131,48999999999978;-55,799999999999955;2390,0;2390,0
2023-07-11 20:00:00;20:00;1810,74;955,12;97,4;389,0;0;0,0;0;0,0;238,81;0;0;130,41;0;40X000000000282U;ENERJİSA ENERJİ ÜRETİM A.Ş.;3182,1180000000004;282;Enerjisa;2023-07-11;0,0;520,6;0,0;1235,4;1759,94;1920,26;160,31999999999994;-50,799999999999955;2348,98;2348,98
2023-07-11 21:00:00;21:00;1840,53;959,2;94,0;389,0;0;0,0;0;0,0;238,81;0;0;159,52;0;40X000000000282U;ENERJİSA ENERJİ ÜRETİM A.Ş.;3182,1180000000004;282;Enerjisa;2023-07-11;0,0;532,8;0,0;1220,1;1785,63;1996,7;211,06999999999994;-54,899999999999864;2349,99;2399,99
2023-07-11 22:00:00;22:00;1486,19;855,58;89,5;388,0;0;0,0;0;0,0;61,81;0;0;91,3;0;40X000000000282U;ENERJİSA ENERJİ ÜRETİM A.Ş.;3182,1180000000004;282;Enerjisa;2023-07-11;0,0;535,3;0,0;851,4;1435,3899999999999;1698,22;262,83000000000015;-50,80000000000018;2035,0;2035,0
2023-07-11 23:00:00;23:00;1454,99;858,58;85,3;388,0;0;0,0;0;0,0;61,81;0;0;61,3;0;40X000000000282U;ENERJİSA ENERJİ ÜRETİM A.Ş.;3182,1180000000004;282;Enerjisa;2023-07-11;0,0;548,6;0,0;733,3;1406,29;1488,43;82,1400000000001;-48,700000000000045;1807,98;1807,98
2023-07-11 00:00:00;00:00;2335,0;0,0;0,0;0,0;0;2335,0;0;0,0;0,0;0;0;0,0;0;40X100000000603N;EREN ENERJİ ELEKTRİK ÜRETİM A.Ş.;2790,0;603;EREN;2023-07-11;0,0;107,0;0,0;2139,1;2335,0;2635,0;300,0;0,0;2039,0;2039,0
2023-07-11 01:00:00;01:00;2335,0;0,0;0,0;0,0;0;2335,0;0;0,0;0,0;0;0;0,0;0;40X100000000603N;EREN ENERJİ ELEKTRİK ÜRETİM A.Ş.;2790,0;603;EREN;2023-07-11;0,0;107,0;0,0;2138,9;2335,0;2646,0;311,0;0,0;1895,0;1948,0
2023-07-11 02:00:00;02:00;2335,0;0,0;0,0;0,0;0;2335,0;0;0,0;0,0;0;0;0,0;0;40X100000000603N;EREN ENERJİ ELEKTRİK ÜRETİM A.Ş.;2790,0;603;EREN;2023-07-11;0,0;107,0;0,0;2139,0;2335,0;2632,0;297,0;0,0;1999,99;1999,99
2023-07-11 03:00:00;03:00;2335,0;0,0;0,0;0,0;0;2335,0;0;0,0;0,0;0;0;0,0;0;40X100000000603N;EREN ENERJİ ELEKTRİK ÜRETİM A.Ş.;2790,0;603;EREN;2023-07-11;0,0;107,0;0,0;2138,9;2335,0;2514,0;179,0;0,0;1948,24;1948,24
2023-07-11 04:00:00;04:00;2303,5;0,0;0,0;0,0;0;2303,5;0;0,0;0,0;0;0;0,0;0;40X100000000603N;EREN ENERJİ ELEKTRİK ÜRETİM A.Ş.;2790,0;603;EREN;2023-07-11;0,0;107,0;0,0;2108,0;2303,5;2464,0;160,5;0,0;1840,0;1551,0
2023-07-11 05:00:00;05:00;2303,5;0,0;0,0;0,0;0;2303,5;0;0,0;0,0;0;0;0,0;0;40X100000000603N;EREN ENERJİ ELEKTRİK ÜRETİM A.Ş.;2790,0;603;EREN;2023-07-11;0,0;107,0;0,0;2107,7;2303,5;2550,0;246,5;0,0;1592,97;1660,0
2023-07-11 06:00:00;06:00;2303,5;0,0;0,0;0,0;0;2303,5;0;0,0;0,0;0;0;0,0;0;40X100000000603N;EREN ENERJİ ELEKTRİK ÜRETİM A.Ş.;2790,0;603;EREN;2023-07-11;0,0;107,0;0,0;2107,5;2303,5;2522,0;218,5;0,0;1592,98;1592,98
2023-07-11 07:00:00;07:00;2319,2;0,0;0,0;0,0;0;2319,2;0;0,0;0,0;0;0;0,0;0;40X100000000603N;EREN ENERJİ ELEKTRİK ÜRETİM A.Ş.;2790,0;603;EREN;2023-07-11;0,0;107,0;0,0;2123,0;2319,2;2472,0;152,80000000000018;0,0;1249,99;1249,99
2023-07-11 08:00:00;08:00;2319,2;0,0;0,0;0,0;0;2319,2;0;0,0;0,0;0;0;0,0;0;40X100000000603N;EREN ENERJİ ELEKTRİK ÜRETİM A.Ş.;2790,0;603;EREN;2023-07-11;0,0;107,0;0,0;2123,1;2319,2;2558,0;238,80000000000018;0,0;2032,23;2131,23
2023-07-11 09:00:00;09:00;2319,2;0,0;0,0;0,0;0;2319,2;0;0,0;0,0;0;0;0,0;0;40X100000000603N;EREN ENERJİ ELEKTRİK ÜRETİM A.Ş.;2790,0;603;EREN;2023-07-11;0,0;107,0;0,0;2122,8;2319,2;2625,0;305,8000000000002;0,0;2198,97;2300,0
2023-07-11 10:00:00;10:00;2319,2;0,0;0,0;0,0;0;2319,2;0;0,0;0,0;0;0;0,0;0;40X100000000603N;EREN ENERJİ ELEKTRİK ÜRETİM A.Ş.;2790,0;603;EREN;2023-07-11;0,0;107,0;0,0;2123,0;2319,2;2626,0;306,8000000000002;0,0;1948,99;2148,99
2023-07-11 11:00:00;11:00;2335,0;0,0;0,0;0,0;0;2335,0;0;0,0;0,0;0;0;0,0;0;40X100000000603N;EREN ENERJİ ELEKTRİK ÜRETİM A.Ş.;2790,0;603;EREN;2023-07-11;0,0;107,0;0,0;2138,6;2335,0;2641,0;306,0;0,0;1699,99;1950,0
2023-07-11 12:00:00;12:00;2335,0;0,0;0,0;0,0;0;2335,0;0;0,0;0,0;0;0;0,0;0;40X100000000603N;EREN ENERJİ ELEKTRİK ÜRETİM A.Ş.;2790,0;603;EREN;2023-07-11;0,0;107,0;0,0;2139,5;2335,0;2634,0;299,0;0,0;1549,5;1549,5
2023-07-11 13:00:00;13:00;2335,0;0,0;0,0;0,0;0;2335,0;0;0,0;0,0;0;0;0,0;0;40X100000000603N;EREN ENERJİ ELEKTRİK ÜRETİM A.Ş.;2790,0;603;EREN;2023-07-11;0,0;107,0;0,0;2138,8;2335,0;2647,0;312,0;0,0;1592,98;1895,0
2023-07-11 14:00:00;14:00;2335,0;0,0;0,0;0,0;0;2335,0;0;0,0;0,0;0;0;0,0;0;40X100000000603N;EREN ENERJİ ELEKTRİK ÜRETİM A.Ş.;2790,0;603;EREN;2023-07-11;0,0;107,0;0,0;2139,0;2335,0;2648,0;313,0;0,0;2027,76;2227,76
2023-07-11 15:00:00;15:00;2335,0;0,0;0,0;0,0;0;2335,0;0;0,0;0,0;0;0;0,0;0;40X100000000603N;EREN ENERJİ ELEKTRİK ÜRETİM A.Ş.;2790,0;603;EREN;2023-07-11;0,0;107,0;0,0;2138,6;2335,0;2511,0;176,0;0,0;2039,0;2039,0
2023-07-11 16:00:00;16:00;2303,5;0,0;0,0;0,0;0;2303,5;0;0,0;0,0;0;0;0,0;0;40X100000000603N;EREN ENERJİ ELEKTRİK ÜRETİM A.Ş.;2790,0;603;EREN;2023-07-11;0,0;107,0;0,0;2106,7;2303,5;2518,0;214,5;0,0;2255,75;2255,75
2023-07-11 17:00:00;17:00;2303,5;0,0;0,0;0,0;0;2303,5;0;0,0;0,0;0;0;0,0;0;40X100000000603N;EREN ENERJİ ELEKTRİK ÜRETİM A.Ş.;2790,0;603;EREN;2023-07-11;0,0;107,0;0,0;2106,9;2303,5;2610,0;306,5;0,0;2325,87;2325,87
2023-07-11 18:00:00;18:00;2303,5;0,0;0,0;0,0;0;2303,5;0;0,0;0,0;0;0;0,0;0;40X100000000603N;EREN ENERJİ ELEKTRİK ÜRETİM A.Ş.;2790,0;603;EREN;2023-07-11;0,0;107,0;0,0;2107,5;2303,5;2616,0;312,5;0,0;2250,01;2250,01
2023-07-11 19:00:00;19:00;2303,5;0,0;0,0;0,0;0;2303,5;0;0,0;0,0;0;0;0,0;0;40X100000000603N;EREN ENERJİ ELEKTRİK ÜRETİM A.Ş.;2790,0;603;EREN;2023-07-11;0,0;107,0;0,0;2107,1;2303,5;2623,0;319,5;0,0;2390,0;2390,0
2023-07-11 20:00:00;20:00;2303,5;0,0;0,0;0,0;0;2303,5;0;0,0;0,0;0;0;0,0;0;40X100000000603N;EREN ENERJİ ELEKTRİK ÜRETİM A.Ş.;2790,0;603;EREN;2023-07-11;0,0;107,0;0,0;2107,9;2303,5;2614,0;310,5;0,0;2348,98;2348,98
2023-07-11 21:00:00;21:00;2303,5;0,0;0,0;0,0;0;2303,5;0;0,0;0,0;0;0;0,0;0;40X100000000603N;EREN ENERJİ ELEKTRİK ÜRETİM A.Ş.;2790,0;603;EREN;2023-07-11;0,0;107,0;0,0;2107,5;2303,5;2613,0;309,5;0,0;2349,99;2399,99
2023-07-11 22:00:00;22:00;2303,5;0,0;0,0;0,0;0;2303,5;0;0,0;0,0;0;0;0,0;0;40X100000000603N;EREN ENERJİ ELEKTRİK ÜRETİM A.Ş.;2790,0;603;EREN;2023-07-11;0,0;107,0;0,0;2107,8;2303,5;2608,0;304,5;0,0;2035,0;2035,0
2023-07-11 23:00:00;23:00;2303,5;0,0;0,0;0,0;0;2303,5;0;0,0;0,0;0;0;0,0;0;40X100000000603N;EREN ENERJİ ELEKTRİK ÜRETİM A.Ş.;2790,0;603;EREN;2023-07-11;0,0;107,0;0,0;2107,5;2303,5;2608,0;304,5;0,0;1807,98;1807,98
2023-07-11 00:00:00;00:00;0,0;0,0;0,0;0,0;0;0,0;0;0,0;0,0;0;0;0,0;0;40X000000011811I;GEBZE ELEKTRİK ÜRETİM LİMİTED ŞİRKETİ;1540,0;11811;Gebze;2023-07-11;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2039,0;2039,0
2023-07-11 01:00:00;01:00;0,0;0,0;0,0;0,0;0;0,0;0;0,0;0,0;0;0;0,0;0;40X000000011811I;GEBZE ELEKTRİK ÜRETİM LİMİTED ŞİRKETİ;1540,0;11811;Gebze;2023-07-11;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1895,0;1948,0
2023-07-11 02:00:00;02:00;0,0;0,0;0,0;0,0;0;0,0;0;0,0;0,0;0;0;0,0;0;40X000000011811I;GEBZE ELEKTRİK ÜRETİM LİMİTED ŞİRKETİ;1540,0;11811;Gebze;2023-07-11;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1999,99;1999,99
2023-07-11 03:00:00;03:00;0,0;0,0;0,0;0,0;0;0,0;0;0,0;0,0;0;0;0,0;0;40X000000011811I;GEBZE ELEKTRİK ÜRETİM LİMİTED ŞİRKETİ;1540,0;11811;Gebze;2023-07-11;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1948,24;1948,24
2023-07-11 04:00:00;04:00;0,0;0,0;0,0;0,0;0;0,0;0;0,0;0,0;0;0;0,0;0;40X000000011811I;GEBZE ELEKTRİK ÜRETİM LİMİTED ŞİRKETİ;1540,0;11811;Gebze;2023-07-11;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1840,0;1551,0
2023-07-11 05:00:00;05:00;0,0;0,0;0,0;0,0;0;0,0;0;0,0;0,0;0;0;0,0;0;40X000000011811I;GEBZE ELEKTRİK ÜRETİM LİMİTED ŞİRKETİ;1540,0;11811;Gebze;2023-07-11;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1592,97;1660,0
2023-07-11 06:00:00;06:00;0,0;0,0;0,0;0,0;0;0,0;0;0,0;0,0;0;0;0,0;0;40X000000011811I;GEBZE ELEKTRİK ÜRETİM LİMİTED ŞİRKETİ;1540,0;11811;Gebze;2023-07-11;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1592,98;1592,98
2023-07-11 07:00:00;07:00;0,0;0,0;0,0;0,0;0;0,0;0;0,0;0,0;0;0;0,0;0;40X000000011811I;GEBZE ELEKTRİK ÜRETİM LİMİTED ŞİRKETİ;1540,0;11811;Gebze;2023-07-11;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1249,99;1249,99
2023-07-11 08:00:00;08:00;0,0;0,0;0,0;0,0;0;0,0;0;0,0;0,0;0;0;0,0;0;40X000000011811I;GEBZE ELEKTRİK ÜRETİM LİMİTED ŞİRKETİ;1540,0;11811;Gebze;2023-07-11;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2032,23;2131,23
2023-07-11 09:00:00;09:00;0,0;0,0;0,0;0,0;0;0,0;0;0,0;0,0;0;0;0,0;0;40X000000011811I;GEBZE ELEKTRİK ÜRETİM LİMİTED ŞİRKETİ;1540,0;11811;Gebze;2023-07-11;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2198,97;2300,0
