date;FBA;FBS;Eşleşme;PTF;Blok Alış Eşleşme;Blok Satış Eşleşme;YTP;Ritm;day;hour
2023-01-01 00:00:00;15679,8;10903,5;16878,2;3999,99;1799,8;4496,6;25647;789,45;1;0
2023-01-01 01:00:00;14978,5;10080,7;16410,8;3500,0;1796,1;5016,6;24362;815,92;1;1
2023-01-01 02:00:00;14970,0;10008,8;16447,2;2700,01;1795,0;5115,6;22943;879,82;1;2
2023-01-01 03:00:00;14783,0;9859,1;16202,5;3500,0;1797,9;4994,3;21996;960,92;1;3
2023-01-01 04:00:00;14627,3;9598,3;15813,2;3999,98;1795,8;4624,3;21453;1041,51;1;4
2023-01-01 05:00:00;14554,1;9688,4;15721,9;3999,98;1795,0;4427,3;21354;1124,83;1;5
2023-01-01 06:00:00;15476,0;10660,9;16674,7;3921,99;1666,4;4427,3;21588;1237,75;1;6
2023-01-01 07:00:00;15554,5;10779,0;16797,6;3750,01;1515,3;4431,3;21770;1351,19;1;7
2023-01-01 08:00:00;16283,7;11238,7;17187,5;2500,0;1229,0;4409,2;22387;1414,87;1;8
2023-01-01 09:00:00;17113,7;12407,2;18068,6;1893,24;1405,0;4172,5;24039;1461,71;1;9
2023-01-01 10:00:00;17948,2;13578,7;19137,9;1941,42;1944,9;4020,5;25801;1333,19;1;10
2023-01-01 11:00:00;18363,4;14428,0;19618,3;1499,98;1962,8;3966,5;27426;1231,38;1;11
2023-01-01 12:00:00;18496,1;14864,0;19709,9;1499,97;1992,9;3686,5;27955;1184,71;1;12
2023-01-01 13:00:00;18395,9;14599,6;19574,3;1499,98;1989,7;3686,5;28425;1122,81;1;13
2023-01-01 14:00:00;18125,2;13987,7;19351,6;1893,24;1982,4;3918,5;28506;1084,65;1;14
2023-01-01 15:00:00;18056,9;12935,0;19408,1;1500,0;1980,6;5225,5;28428;1098,49;1;15
2023-01-01 16:00:00;19105,0;11399,3;20774,7;1548,86;1974,1;8018,8;29040;1144,14;1;16
2023-01-01 17:00:00;20410,9;9969,6;20092,0;4200,0;1981,3;8405,8;30321;1264,6;1;17
2023-01-01 18:00:00;20969,4;10016,0;20151,3;4200,0;1942,5;8412,8;30945;1507,76;1;18
2023-01-01 19:00:00;20642,6;10036,7;20158,5;4200,0;1942,6;8403,8;30531;1660,99;1;19
2023-01-01 20:00:00;20580,4;10189,4;20068,1;4200,0;1855,7;8080,8;29917;1628,48;1;20
2023-01-01 21:00:00;19768,7;10114,3;19895,4;4200,0;1553,9;7537,8;29265;1614,27;1;21
2023-01-01 22:00:00;17789,7;10219,4;19175,7;3441,42;1971,8;6523,8;28828;1575,52;1;22
2023-01-01 23:00:00;16675,0;10283,0;18055,7;2314,99;1998,9;5846,8;27714;1457,71;1;23
2023-01-02 00:00:00;15394,1;10716,0;16287,3;3532,36;903,2;4035,1;28541;1370,08;2;0
2023-01-02 01:00:00;15029,6;9830,5;16107,1;3750,0;1112,4;4605,1;26949;1308,0;2;1
2023-01-02 02:00:00;14991,9;9730,6;16095,9;3500,01;1107,2;4757,1;25977;1265,66;2;2
2023-01-02 03:00:00;14885,3;9708,5;16004,9;2750,01;1110,5;5066,1;25628;1227,48;2;3
2023-01-02 04:00:00;15091,9;9540,3;16235,0;2441,42;1117,2;5529,1;25707;1169,68;2;4
2023-01-02 05:00:00;15445,6;9650,5;16627,8;1625,78;1115,0;5882,1;26244;1127,0;2;5
2023-01-02 06:00:00;17710,1;10502,0;18873,0;3425,43;1127,9;7012,1;27541;1093,03;2;6
2023-01-02 07:00:00;20235,0;10184,4;21107,1;3999,98;1131,8;8731,1;30568;1074,11;2;7
2023-01-02 08:00:00;24795,8;9840,3;23468,4;4200,0;1051,0;11802,7;35225;1075,05;2;8
2023-01-02 09:00:00;26332,3;10485,4;25289,5;4200,0;1161,1;12630,7;38486;1042,83;2;9
2023-01-02 10:00:00;25767,0;11465,9;26388,1;4050,0;1261,8;12872,7;39700;907,98;2;10
2023-01-02 11:00:00;25273,4;12016,1;26151,7;3420,01;1340,4;12259,4;40322;822,35;2;11
2023-01-02 12:00:00;24051,5;12380,9;25001,5;3202,56;1311,2;10325,4;39223;778,03;2;12
2023-01-02 13:00:00;24321,5;12168,8;25281,8;3420,0;1293,3;10323,4;38892;752,54;2;13
2023-01-02 14:00:00;24756,5;11860,6;26014,8;3050,0;1325,6;12534,4;38967;734,93;2;14
2023-01-02 15:00:00;25343,4;11192,6;26095,2;3624,7;1301,2;12969,4;38393;716,77;2;15
2023-01-02 16:00:00;25740,2;10202,5;25601,9;4200,0;1293,0;12806,9;38250;672,22;2;16
2023-01-02 17:00:00;25403,9;9175,3;24522,0;4200,0;1286,7;12982,9;38687;726,28;2;17
2023-01-02 18:00:00;24528,7;9230,7;24566,0;4200,0;1277,3;12990,9;38968;836,0;2;18
2023-01-02 19:00:00;23391,6;9322,1;24111,1;3704,13;1269,2;12671,9;37979;869,26;2;19
2023-01-02 20:00:00;22536,5;9125,8;23718,3;3474,99;1270,9;12120,9;36973;899,98;2;20
2023-01-02 21:00:00;21656,1;9106,6;22620,9;3990,0;1270,9;10517,1;35875;880,87;2;21
2023-01-02 22:00:00;19627,1;8975,5;20684,3;3300,99;1269,4;9329,1;34891;881,75;2;22
2023-01-02 23:00:00;18529,2;8879,0;19696,4;2931,98;1300,8;8882,1;33521;903,67;2;23
2023-01-03 00:00:00;17871,4;9857,0;18960,5;3129,98;912,1;7525,3;31397;1002,82;3;0
2023-01-03 01:00:00;17814,3;8887,4;18885,9;3229,99;913,4;8353,8;29770;1004,52;3;1
2023-01-03 02:00:00;17709,7;8913,8;18805,8;3000,0;906,5;8303,0;28898;1002,14;3;2
2023-01-03 03:00:00;17692,9;8950,9;18739,3;3200,01;906,3;7994,1;28290;1023,8;3;3
2023-01-03 04:00:00;17703,8;9051,7;18849,1;2600,01;910,4;8211,7;28163;1070,83;3;4
2023-01-03 05:00:00;18305,4;9187,6;19399,3;3270,01;908,1;8227,9;28371;1091,33;3;5
2023-01-03 06:00:00;20494,4;10187,8;21531,7;3500,0;918,6;9395,9;29367;1120,84;3;6
2023-01-03 07:00:00;22630,9;10121,3;23168,7;4000,0;935,4;10233,8;31760;1170,63;3;7
2023-01-03 08:00:00;27200,6;9859,1;23969,4;4200,0;919,3;11563,9;36561;1210,93;3;8
2023-01-03 09:00:00;28671,9;10353,3;25926,8;4200,0;1065,3;13151,4;39489;1228,77;3;9
2023-01-03 10:00:00;27213,7;11267,8;27471,9;4200,0;1116,6;13622,4;40589;1146,38;3;10
2023-01-03 11:00:00;26389,2;11710,4;26840,3;4000,0;1108,5;12668,1;41095;1069,11;3;11
2023-01-03 12:00:00;25019,8;12272,0;25819,4;3250,01;1088,0;11066,6;39738;1088,23;3;12
2023-01-03 13:00:00;25116,6;12353,3;25877,9;3250,01;1095,2;11061,6;39446;1083,3;3;13
2023-01-03 14:00:00;25438,3;11928,8;26170,0;3294,66;1089,8;12584,5;39869;1020,22;3;14
2023-01-03 15:00:00;25792,3;11338,9;26899,8;2850,0;1064,7;13952,0;39340;967,1;3;15
2023-01-03 16:00:00;27193,1;10375,3;26463,6;4200,0;954,6;13735,5;39518;935,34;3;16
2023-01-03 17:00:00;27238,0;9387,3;25471,9;4200,0;954,1;13739,4;39954;991,28;3;17
2023-01-03 18:00:00;25961,5;9139,6;25210,3;4200,0;951,9;13807,5;39783;1047,42;3;18
2023-01-03 19:00:00;24637,5;9147,5;24493,0;4200,0;953,2;12953,5;38655;1033,7;3;19
2023-01-03 20:00:00;23403,4;8764,9;23844,7;4123,0;1032,2;12299,5;37767;1019,07;3;20
2023-01-03 21:00:00;22390,7;8822,3;22628,4;4200,0;1033,3;10806,2;36592;1005,09;3;21
2023-01-03 22:00:00;20069,1;8680,1;21041,7;3492,7;1025,1;8980,5;35930;966,89;3;22
2023-01-03 23:00:00;18653,2;8655,1;20021,8;3132,26;1024,6;8595,4;34417;925,24;3;23
2023-01-04 00:00:00;17512,8;8908,2;18537,7;3248,01;871,0;7856,2;33814;952,31;4;0
2023-01-04 01:00:00;17058,1;8032,7;18318,6;2675,0;872,0;8688,2;32098;893,22;4;1
2023-01-04 02:00:00;16993,5;7935,2;18066,1;3190,01;870,5;8288,2;31068;843,79;4;2
2023-01-04 03:00:00;16758,9;7823,1;18191,7;2500,0;869,8;8809,2;30394;833,97;4;3
2023-01-04 04:00:00;17059,4;7914,6;18195,4;3260,0;867,7;8141,2;30143;831,3;4;4
2023-01-04 05:00:00;17356,4;8102,1;18719,0;2750,01;873,1;9059,2;30462;847,6;4;5
2023-01-04 06:00:00;19635,6;9064,3;20812,5;3199,01;758,1;10020,2;31488;850,84;4;6
2023-01-04 07:00:00;21980,6;9501,9;22792,1;3500,0;568,6;11023,3;34087;916,15;4;7
2023-01-04 08:00:00;27040,3;9096,2;23870,0;4200,0;580,7;11754,8;39315;998,0;4;8
2023-01-04 09:00:00;28299,3;9607,0;24438,9;4200,0;655,1;11792,8;42220;1024,32;4;9
2023-01-04 10:00:00;26552,9;10603,1;25599,6;4200,0;706,6;11818,5;42699;961,49;4;10
2023-01-04 11:00:00;25815,0;10946,2;25987,8;4200,0;974,8;11459,6;43002;913,06;4;11
2023-01-04 12:00:00;24592,2;11606,7;25189,8;3290,0;954,7;10335,2;41346;1027,33;4;12
2023-01-04 13:00:00;24557,8;11795,7;25281,2;3248,01;939,9;10328,3;41181;1169,06;4;13
2023-01-04 14:00:00;24927,2;11646,0;25504,1;3504,54;1046,9;11632,4;41440;1456,32;4;14
2023-01-04 15:00:00;25132,2;11279,8;25909,1;3598,77;1010,9;11807,2;41081;1823,3;4;15
2023-01-04 16:00:00;26308,2;10772,8;25842,4;4200,0;926,9;11840,2;41468;2118,26;4;16
2023-01-04 17:00:00;26228,3;10156,7;25226,7;4200,0;910,8;11808,8;41922;2402,73;4;17
2023-01-04 18:00:00;24651,0;10331,1;25168,6;3800,0;893,9;11809,1;41867;3054,32;4;18
2023-01-04 19:00:00;23401,0;10259,4;23946,5;3534,54;879,9;10962,5;40857;3528,57;4;19
2023-01-04 20:00:00;21705,1;10068,5;22858,6;3543,34;941,2;8456,4;39844;3683,76;4;20
2023-01-04 21:00:00;20719,7;10142,8;21862,4;3539,92;936,3;7712,8;38753;3719,15;4;21
2023-01-04 22:00:00;18642,7;9912,7;19740,5;3382,98;934,1;7018,6;37688;3557,74;4;22
2023-01-04 23:00:00;17376,3;9731,8;18750,7;3074,42;939,3;6022,2;35904;3360,29;4;23
2023-01-05 00:00:00;16578,4;10114,6;17300,0;2649,99;367,7;5361,3;34427;3433,34;5;0
2023-01-05 01:00:00;16449,1;9333,4;17078,9;3151,01;371,4;5949,4;32582;3273,45;5;1
2023-01-05 02:00:00;16048,3;9059,3;16742,7;3100,01;375,3;6009,3;31321;3154,09;5;2
2023-01-05 03:00:00;16072,9;8974,1;16981,7;2500,0;381,4;6398,6;30512;2930,45;5;3
2023-01-05 04:00:00;16548,1;8824,8;17255,4;3100,0;388,7;6570,8;30259;2715,18;5;4
2023-01-05 05:00:00;17127,5;8752,3;17570,9;3559,99;405,8;6570,5;30591;2469,17;5;5
2023-01-05 06:00:00;19422,0;9592,8;19955,6;3500,01;416,2;7616,3;31882;2224,38;5;6
2023-01-05 07:00:00;21661,2;9872,2;22228,4;3510,82;440,0;9680,6;35038;1954,69;5;7
2023-01-05 08:00:00;26976,6;9338,8;24614,0;4200,0;527,9;12135,1;39993;1726,28;5;8
2023-01-05 09:00:00;28174,1;9553,9;25294,8;4200,0;537,5;12424,9;42217;1551,0;5;9
2023-01-05 10:00:00;26788,3;10380,6;26015,5;4200,0;545,4;12286,4;42904;1323,38;5;10
2023-01-05 11:00:00;25900,8;10643,9;25901,4;4150,06;545,7;11605,4;43095;1182,03;5;11
2023-01-05 12:00:00;24396,5;11182,4;24802,3;3499,0;646,2;10207,0;41438;1016,47;5;12
2023-01-05 13:00:00;24477,6;11141,7;24943,3;3499,01;649,3;10202,9;41344;922,39;5;13
2023-01-05 14:00:00;24907,9;10908,4;25140,2;3562,28;650,2;11489,0;41640;864,83;5;14
2023-01-05 15:00:00;25286,6;10451,6;25321,4;4100,0;645,7;11818,6;41269;892,98;5;15
2023-01-05 16:00:00;26715,7;9760,8;25175,2;4200,0;544,8;12051,1;41497;887,62;5;16
2023-01-05 17:00:00;26749,5;8995,7;24380,4;4200,0;540,4;12038,6;41841;940,84;5;17
2023-01-05 18:00:00;25536,9;8823,8;24214,7;4200,0;537,0;12041,0;41834;1071,23;5;18
2023-01-05 19:00:00;24501,6;8666,5;23690,4;4200,0;534,1;10869,5;40912;1104,59;5;19
2023-01-05 20:00:00;23189,6;8357,9;23196,9;4129,99;599,1;9059,6;40081;1226,18;5;20
2023-01-05 21:00:00;22010,0;8451,3;22539,2;3901,56;591,6;8736,0;39169;1357,97;5;21
2023-01-05 22:00:00;19868,8;8463,8;20347,9;3544,88;589,9;7815,3;38124;1507,5;5;22
2023-01-05 23:00:00;18642,7;8564,9;19186,1;3442,77;586,6;6678,6;36408;1593,6;5;23
2023-01-06 00:00:00;17408,1;9986,6;18089,1;3249,71;439,6;6291,3;34510;1727,46;6;0
2023-01-06 01:00:00;17042,6;9041,5;17767,1;3099,0;439,0;7103,3;32776;1866,14;6;1
2023-01-06 02:00:00;16630,9;9014,9;17806,6;2500,01;437,5;7162,8;31692;1908,7;6;2
2023-01-06 03:00:00;16782,5;9060,5;17525,2;3000,0;432,6;6823,3;31170;1889,45;6;3
2023-01-06 04:00:00;17066,2;9069,9;17839,5;3099,01;428,3;6823,5;31011;1837,09;6;4
2023-01-06 05:00:00;17584,4;9207,9;18236,2;3100,01;439,9;7223,5;31279;1788,39;6;5
2023-01-06 06:00:00;19729,2;10080,4;20421,4;3406,34;443,5;8419,2;32454;1681,01;6;6
2023-01-06 07:00:00;21942,4;10427,8;22703,8;3382,99;463,1;9935,4;35342;1511,25;6;7
2023-01-06 08:00:00;27021,3;9922,4;24683,7;4200,0;545,2;11744,7;40682;1456,57;6;8
2023-01-06 09:00:00;28471,0;10256,1;25421,5;4200,0;551,7;11948,8;43022;1450,33;6;9
2023-01-06 10:00:00;27087,5;10997,0;26264,4;4200,0;552,5;12027,8;43459;1280,35;6;10
2023-01-06 11:00:00;26052,0;10990,1;26067,6;4122,99;548,0;11445,8;43414;1090,38;6;11
2023-01-06 12:00:00;23710,7;11341,5;24121,4;3145,0;640,5;10370,3;40175;1110,17;6;12
2023-01-06 13:00:00;23770,8;11211,4;24178,8;3244,67;640,5;10365,0;39434;1055,77;6;13
2023-01-06 14:00:00;24861,9;10632,5;25001,9;3589,0;649,5;11332,6;41548;1026,05;6;14
2023-01-06 15:00:00;25125,4;9976,1;25131,0;4131,41;646,1;11891,1;41251;988,95;6;15
2023-01-06 16:00:00;26254,5;9547,7;24884,2;4200,0;544,9;12026,0;41487;925,72;6;16
2023-01-06 17:00:00;26402,6;8968,1;24287,7;4200,0;537,9;12003,9;41947;716,34;6;17
2023-01-06 18:00:00;25419,6;8992,3;24299,9;4200,0;529,8;12029,9;41855;741,6;6;18
2023-01-06 19:00:00;24183,6;9150,5;24189,2;4129,99;525,3;11033,3;40767;881,87;6;19
2023-01-06 20:00:00;22802,4;8965,9;23355,3;3845,61;590,9;9485,2;39880;925,17;6;20
2023-01-06 21:00:00;21751,4;8975,6;22484,2;3700,01;579,4;9225,6;38926;1080,16;6;21
2023-01-06 22:00:00;19088,3;9075,5;19659,3;3324,66;586,1;8077,8;37887;1208,07;6;22
2023-01-06 23:00:00;18039,3;8968,8;18970,0;3020,19;605,4;8108,2;36326;1337,58;6;23
2023-01-07 00:00:00;17473,4;9537,5;18759,0;3151,01;1105,5;7501,1;35035;1584,52;7;0
2023-01-07 01:00:00;17045,7;8518,8;18372,9;3099,0;1104,5;8254,2;32711;1621,94;7;1
2023-01-07 02:00:00;16800,9;8432,0;18352,4;2655,0;1104,1;8258,0;31257;1699,34;7;2
2023-01-07 03:00:00;16760,8;8341,1;18097,0;3099,01;1111,8;7983,5;30472;1656,54;7;3
2023-01-07 04:00:00;16774,6;8381,6;18137,0;3000,0;1112,8;8060,8;30087;1620,42;7;4
2023-01-07 05:00:00;16980,0;8323,9;18280,2;3100,01;1122,8;8160,9;30118;1528,68;7;5
2023-01-07 06:00:00;18573,8;9159,2;19904,4;3315,0;1118,5;8944,2;30738;1540,85;7;6
2023-01-07 07:00:00;19672,1;9525,5;21042,4;3499,01;1133,2;9147,4;32293;1474,49;7;7
2023-01-07 08:00:00;22960,6;9082,6;22551,3;4200,0;997,1;11399,1;36366;1455,93;7;8
2023-01-07 09:00:00;24474,6;9348,5;23116,2;4200,0;1171,7;11596,3;39575;1507,94;7;9
2023-01-07 10:00:00;24419,2;10051,7;23795,9;4200,0;1185,0;11519,6;40916;1319,57;7;10
2023-01-07 11:00:00;23668,0;10163,2;23668,6;4200,0;1185,8;10927,2;41335;1209,67;7;11
2023-01-07 12:00:00;22279,6;10598,5;23556,4;3244,0;1304,3;10557,7;39720;1047,57;7;12
2023-01-07 13:00:00;21979,6;10628,4;23395,1;3100,0;1314,3;10701,8;39424;890,71;7;13
2023-01-07 14:00:00;21977,9;10480,5;23416,5;2972,0;1307,8;11168,2;39599;820,39;7;14
2023-01-07 15:00:00;22087,0;10022,4;23365,1;3050,01;1300,4;11499,4;39017;805,65;7;15
2023-01-07 16:00:00;22893,3;9692,2;23554,9;4129,98;1180,3;11795,9;38841;791,1;7;16
2023-01-07 17:00:00;23281,7;8607,7;22569,7;4200,0;1177,6;11801,8;39344;743,3;7;17
2023-01-07 18:00:00;23258,2;8479,2;22400,6;4200,0;1190,2;11832,2;39694;917,84;7;18
2023-01-07 19:00:00;22644,4;8510,1;21921,0;4200,0;1161,9;11152,2;38558;1033,38;7;19
2023-01-07 20:00:00;21649,4;8146,7;20761,9;4200,0;1265,4;10230,8;37559;1041,57;7;20
2023-01-07 21:00:00;20941,6;8087,9;20731,7;4200,0;1149,8;9709,5;36517;1044,94;7;21
2023-01-07 22:00:00;18463,4;8008,5;19585,4;3499,0;1252,3;7585,8;35522;1012,14;7;22
2023-01-07 23:00:00;16966,6;8071,6;18164,6;3284,66;1253,7;7152,4;34394;933,66;7;23
2023-01-08 00:00:00;16726,3;9384,1;17816,5;3958,27;1349,2;6449,6;33160;818,95;8;0
2023-01-08 01:00:00;16144,1;8383,6;17454,3;3559,99;1351,4;7240,5;31447;749,84;8;1
2023-01-08 02:00:00;16002,6;8302,9;17413,5;3350,01;1358,9;7340,5;30220;738,15;8;2
2023-01-08 03:00:00;15899,6;8276,3;17369,4;2500,01;1358,5;7284,4;29245;721,57;8;3
2023-01-08 04:00:00;16042,4;8412,9;17421,6;3500,0;1352,3;7450,0;28815;688,78;8;4
2023-01-08 05:00:00;16131,7;8495,3;17387,4;3750,0;1359,4;7450,3;28619;672,97;8;5
2023-01-08 06:00:00;17290,2;9416,2;18481,8;3750,0;1350,8;7579,4;28755;700,2;8;6
2023-01-08 07:00:00;17351,1;9710,7;18771,2;3051,01;1335,3;7849,5;28937;750,38;8;7
2023-01-08 08:00:00;17803,9;9894,2;18772,0;2750,0;1021,8;7615,0;29986;803,56;8;8
2023-01-08 09:00:00;18302,6;10384,9;19139,0;3750,0;1250,0;7280,2;32086;855,1;8;9
2023-01-08 10:00:00;19100,8;11051,7;20044,5;4100,0;1492,7;6810,5;33500;744,87;8;10
2023-01-08 11:00:00;19060,1;11604,3;20091,1;3800,0;1530,0;6399,4;34395;701,75;8;11
2023-01-08 12:00:00;18742,1;12136,1;20056,0;2500,0;1527,9;6293,5;34066;691,2;8;12
2023-01-08 13:00:00;18641,5;12230,5;20082,1;1624,45;1530,6;6283,5;33956;665,14;8;13
2023-01-08 14:00:00;18716,0;11990,4;19934,5;3000,0;1536,0;6381,8;34410;716,01;8;14
2023-01-08 15:00:00;18780,2;11258,5;20155,1;2750,01;1529,7;7344,3;34357;779,08;8;15
2023-01-08 16:00:00;19513,3;10212,0;20819,4;3182,98;1517,4;8805,6;34446;876,57;8;16
2023-01-08 17:00:00;20776,6;9393,3;21635,2;4200,0;1494,5;10061,5;35612;934,48;8;17
2023-01-08 18:00:00;21337,2;9372,7;22052,4;4200,0;1478,7;10453,7;36612;1270,68;8;18
2023-01-08 19:00:00;20928,2;9484,8;22034,1;3999,99;1471,3;10613,6;36036;1443,59;8;19
2023-01-08 20:00:00;20540,4;9828,8;21965,1;3420,96;1466,9;10479,2;35462;1480,3;8;20
2023-01-08 21:00:00;19963,2;9767,4;21235,7;3750,0;1468,5;9591,6;34575;1540,73;8;21
2023-01-08 22:00:00;17706,3;9664,1;19139,0;3298,91;1467,8;7538,8;33630;1542,99;8;22
2023-01-08 23:00:00;16371,1;9541,9;17836,2;2500,01;1471,0;6644,6;32750;1467,16;8;23
2023-01-09 00:00:00;15750,5;10153,6;16799,8;2500,0;423,7;4864,6;29570;1440,78;9;0
2023-01-09 01:00:00;15438,5;9119,2;16578,0;2500,0;443,8;5685,6;27936;1331,62;9;1
2023-01-09 02:00:00;15336,0;9038,4;16029,9;2750,01;451,4;5225,4;26920;1242,12;9;2
2023-01-09 03:00:00;15290,8;9005,5;15948,5;2750,01;453,0;5175,9;26455;1197,91;9;3
2023-01-09 04:00:00;15844,5;9142,0;16406,4;3499,0;475,6;5277,8;26351;1182,29;9;4
2023-01-09 05:00:00;16310,5;9198,5;16967,2;3300,0;481,2;6035,3;26636;1164,72;9;5
2023-01-09 06:00:00;18589,2;10192,0;19250,8;3384,98;528,9;7170,3;27673;1168,5;9;6
2023-01-09 07:00:00;20942,9;10060,4;21665,4;3542,47;599,4;9208,5;30880;1147,94;9;7
2023-01-09 08:00:00;26003,2;9471,3;23928,6;4200,0;721,2;11679,3;37025;1162,93;9;8
2023-01-09 09:00:00;27752,4;9745,7;24464,1;4200,0;789,6;11680,3;41132;1154,87;9;9
2023-01-09 10:00:00;26854,2;10607,9;25435,9;4200,0;852,8;11742,3;42606;984,85;9;10
2023-01-09 11:00:00;26045,0;10811,5;26405,2;4183,68;909,6;11478,8;43209;906,84;9;11
2023-01-09 12:00:00;24618,6;11385,8;25347,7;3500,01;1095,8;10816,8;41832;879,99;9;12
2023-01-09 13:00:00;24670,5;11369,0;25367,1;3513,55;1099,1;10812,8;41513;893,34;9;13
2023-01-09 14:00:00;24970,3;11093,7;25681,2;3750,01;1099,3;11454,8;41765;882,65;9;14
2023-01-09 15:00:00;25049,7;10486,6;25449,9;4200,0;1097,6;11817,5;41364;872,0;9;15
2023-01-09 16:00:00;26246,8;10111,1;25354,0;4200,0;991,9;11894,0;41471;818,66;9;16
2023-01-09 17:00:00;26297,0;9322,0;24488,7;4200,0;982,7;11832,0;41781;838,1;9;17
2023-01-09 18:00:00;25279,6;9554,6;24831,0;4200,0;968,1;11854,0;41953;1292,14;9;18
2023-01-09 19:00:00;23908,3;9963,9;24483,9;3581,05;953,9;11059,0;40966;1686,98;9;19
2023-01-09 20:00:00;22322,5;9709,4;23495,4;3646,42;1017,4;9336,2;40152;2143,28;9;20
2023-01-09 21:00:00;21229,6;10056,2;22442,1;3567,88;1005,8;8150,7;39095;2526,06;9;21
2023-01-09 22:00:00;18831,0;10179,3;19864,4;3376,99;991,9;6623,7;37985;3046,4;9;22
2023-01-09 23:00:00;17572,9;10421,1;18820,2;2999,0;981,3;6451,4;36160;3571,15;9;23
2023-01-10 00:00:00;16791,2;12194,3;18303,2;3500,01;1442,7;3891,8;33729;4454,76;10;0
2023-01-10 01:00:00;16333,7;11544,4;18044,7;3234,22;1439,1;4411,2;32138;4973,39;10;1
2023-01-10 02:00:00;16319,9;11409,5;18002,4;3099,01;1433,3;4433,4;31176;5443,8;10;2
2023-01-10 03:00:00;16006,5;11613,2;17924,2;2500,0;1425,8;4225,6;30505;5842,78;10;3
2023-01-10 04:00:00;15954,1;11899,8;18088,6;2000,0;1420,4;4225,5;30475;6233,64;10;4
2023-01-10 05:00:00;16258,8;12187,2;18391,5;2000,0;1424,8;4225,9;30908;6522,68;10;5
2023-01-10 06:00:00;18309,8;13340,7;20437,1;2001,0;1430,3;4810,3;32142;6809,57;10;6
2023-01-10 07:00:00;20526,2;12805,7;22192,9;2999,99;1353,8;6902,4;35141;7154,25;10;7
2023-01-10 08:00:00;25223,8;12545,2;25087,3;4200,0;998,1;9840,5;40680;7344,26;10;8
2023-01-10 09:00:00;26381,6;13012,4;25861,5;4200,0;1246,9;9861,0;43395;7419,52;10;9
2023-01-10 10:00:00;25785,1;13738,0;26707,6;4200,0;1571,4;9856,4;44541;7579,54;10;10
2023-01-10 11:00:00;24909,2;14433,6;26371,4;3550,01;1634,4;9099,9;44909;7762,86;10;11
2023-01-10 12:00:00;23481,6;14843,0;25039,5;2700,01;1623,9;7887,8;43557;7962,56;10;12
2023-01-10 13:00:00;23582,3;14687,6;25089,7;3098,99;1623,9;7886,6;43168;8060,5;10;13
2023-01-10 14:00:00;23757,1;14375,6;25377,2;3050,0;1618,3;8789,1;43341;7967,03;10;14
2023-01-10 15:00:00;23755,6;13935,1;25446,0;3050,0;1609,0;9322,1;42965;7987,64;10;15
2023-01-10 16:00:00;24222,8;13436,1;25507,0;3600,01;1593,8;9697,3;42823;7973,59;10;16
2023-01-10 17:00:00;24316,7;12725,0;25337,1;4200,0;1591,4;9698,7;43021;7787,02;10;17
2023-01-10 18:00:00;23795,0;12549,8;24953,4;4000,0;1585,1;9710,6;43235;7648,53;10;18
2023-01-10 19:00:00;22577,6;12662,6;24366,2;3050,01;1578,3;9540,8;42297;7452,81;10;19
2023-01-10 20:00:00;22250,9;12780,4;23990,0;3247,01;1568,2;8579,2;41529;7214,36;10;20
2023-01-10 21:00:00;21371,9;12762,0;23039,7;3372,99;1574,3;6907,9;40474;7202,73;10;21
2023-01-10 22:00:00;18991,2;12609,0;20599,8;3055,54;1577,7;5601,1;39494;7209,35;10;22
2023-01-10 23:00:00;17371,7;12611,3;19873,4;1624,44;1575,3;5370,2;37894;7183,65;10;23
2023-01-11 00:00:00;16290,4;12722,1;18162,4;2500,01;1459,0;3515,6;34489;6841,74;11;0
2023-01-11 01:00:00;15885,8;12427,3;18056,1;2074,99;1461,6;3809,0;32759;6589,42;11;1
2023-01-11 02:00:00;15684,9;12258,4;17988,4;1999,99;1470,1;3910,0;31561;6403,76;11;2
2023-01-11 03:00:00;15463,3;12088,6;17538,7;1594,9;1479,8;3969,8;31010;6215,36;11;3
2023-01-11 04:00:00;15542,9;11962,2;17614,2;1595,86;1479,5;3969,2;30900;6031,42;11;4
2023-01-11 05:00:00;15951,6;11884,1;17752,0;2500,01;1484,7;3969,8;31254;5774,2;11;5
2023-01-11 06:00:00;18119,4;12638,2;19916,3;3163,1;1487,4;5253,1;32642;5505,39;11;6
2023-01-11 07:00:00;21205,7;12366,3;23076,5;3376,99;1516,5;8262,8;35758;5248,23;11;7
2023-01-11 08:00:00;26672,5;11799,6;26663,9;4200,0;1090,9;12206,4;41023;5253,5;11;8
2023-01-11 09:00:00;28269,1;11785,0;27658,9;4200,0;1343,7;13232,8;44000;5008,98;11;9
2023-01-11 10:00:00;27299,7;12034,2;28037,9;4200,0;1585,1;13299,1;44988;4829,21;11;10
2023-01-11 11:00:00;26479,3;11571,4;27644,1;4100,0;1719,7;13053,7;45433;4706,65;11;11
2023-01-11 12:00:00;25003,5;11522,6;26441,0;3380,0;1716,2;11435,9;44032;4670,54;11;12
2023-01-11 13:00:00;25301,3;11411,2;26734,7;3400,01;1718,9;11363,8;43926;4699,03;11;13
2023-01-11 14:00:00;25018,6;11242,8;26414,5;3980,1;1718,8;11938,4;43994;4334,26;11;14
2023-01-11 15:00:00;24882,6;11007,8;26148,1;4000,0;1722,2;12553,2;43380;3845,21;11;15
